from_id,to_id,time
3701,12007,1206057600
25606,9524,1200528000
14868,24296,1203984000
824,22861,1174435200
8132,9654,1210636800
46388,45601,1210118400
11569,21190,1176768000
11223,20729,1218672000
18228,2872,1206316800
10804,33811,1178150400
12372,4914,1203897600
11880,5819,1196208000
9378,10127,1203552000
7025,465,1173657600
12988,4709,1211414400
8066,5814,1182384000
2909,3945,1207699200
6141,1038,1196640000
3184,12172,1212364800
4608,8030,1194480000
39602,585,1190246400
36471,206,1200614400
14693,5806,1213660800
44243,2756,1216684800
1728,29117,1187222400
23254,8882,1194307200
47486,14735,1215993600
7609,787,1180051200
4627,26072,1204502400
1274,20893,1174348800
966,2225,1202342400
14949,16509,1201651200
9223,5018,1212710400
16084,28884,1173052800
42480,4341,1223424000
22788,7611,1213747200
32432,6946,1174521600
11695,23720,1178064000
23462,34699,1210896000
38557,34550,1187308800
10944,27717,1203984000
23430,14033,1222905600
23758,12921,1216080000
22245,31355,1195171200
10996,10997,1222128000
10164,3209,1193184000
5472,13763,1186963200
9554,32355,1190246400
26539,11118,1196640000
16196,46380,1211500800
20713,13046,1212105600
11992,11993,1177545600
4740,628,1186358400
16855,9932,1224028800
1297,5033,1196121600
23773,25840,1208131200
10043,144,1207180800
40064,6208,1201824000
33741,11906,1210118400
14356,40535,1218412800
8590,7631,1213920000
35722,35381,1221091200
13578,34234,1174348800
16049,16050,1205971200
2171,8591,1202428800
19790,9787,1179273600
2587,11728,1179100800
3202,2487,1191542400
26830,17591,1222214400
7182,18885,1198108800
6056,28909,1209513600
1797,19155,1217289600
7306,12452,1194393600
13728,19279,1186531200
14547,17576,1208908800
11786,27148,1206489600
12785,15968,1189728000
1554,29196,1173657600
1124,25934,1181001600
10253,35109,1180915200
40473,28192,1216339200
9565,11777,1173916800
10718,4413,1177545600
23723,21565,1221609600
25614,37570,1212969600
41730,5629,1182384000
36271,6072,1178496000
19208,10517,1202256000
35,20284,1210118400
8216,13999,1177632000
37649,14162,1212451200
13927,12782,1179273600
2437,2438,1204588800
3829,6780,1203638400
999,3634,1221609600
17872,15677,1224028800
22644,7556,1212451200
22114,21127,1213833600
5061,5062,1196121600
5175,29752,1217894400
36870,14060,1207180800
2757,2166,1183420800
18344,17986,1185321600
33126,9373,1210896000
44117,17894,1211414400
21200,24254,1181174400
47018,28830,1217289600
5860,11002,1196208000
1808,15084,1174867200
18931,3232,1213747200
3305,45801,1216166400
4428,27516,1210032000
1777,7891,1214352000
5748,25367,1197417600
7524,10597,1207872000
19096,14275,1194393600
7051,393,1185840000
14733,25573,1170892800
3468,9543,1180569600
8217,17270,1199318400
34227,25105,1197331200
13237,555,1191456000
10860,10861,1190592000
1484,10213,1186012800
8401,12231,1221091200
34792,28038,1212019200
11934,15994,1176854400
3295,3296,1199923200
21352,28724,1198454400
11964,11965,1218499200
1560,23517,1203984000
34949,6208,1201824000
220,6221,1203552000
31901,34007,1222041600
9494,9495,1222732800
19817,8893,1191974400
5570,18817,1208736000
470,3168,1194220800
2446,27335,1206316800
1527,13856,1205193600
1886,15065,1206662400
25010,22828,1184284800
25226,20855,1201046400
1683,20976,1188518400
13234,6127,1213056000
10141,23995,1199059200
30531,14,1206403200
10659,13490,1179100800
17463,4140,1208217600
14326,47861,1221091200
43123,14994,1223424000
31901,42917,1210636800
16238,11327,1180483200
270,6151,1175472000
32731,37992,1173225600
2494,26582,1176249600
39367,30420,1217462400
37,26177,1175126400
7314,19447,1212105600
25158,13543,1203638400
28346,20167,1186444800
99,16811,1202256000
18882,22277,1195603200
42675,18586,1201564800
12453,12373,1184025600
3928,12169,1206489600
33090,17574,1213833600
420,12264,1206316800
14050,15910,1211155200
24665,6786,1173657600
394,533,1177977600
21807,1252,1207267200
45428,11795,1207008000
32092,1764,1185321600
17708,3414,1198454400
2066,18158,1209513600
13038,30772,1212624000
5843,19893,1181779200
42175,14731,1177372800
39383,5849,1205452800
12178,21000,1204070400
8295,10560,1174003200
24510,24368,1187740800
24117,20898,1172707200
2246,6788,1223510400
33499,4573,1213574400
26358,9787,1210636800
5024,23393,1197417600
30274,22247,1203638400
7421,7422,1173657600
4742,233,1174348800
2518,12299,1212969600
37376,31187,1205712000
1527,12288,1207267200
288,7992,1213056000
28204,13362,1205193600
40066,9012,1199836800
1992,233,1174348800
12552,7315,1213056000
1464,1465,1183939200
30399,24764,1185840000
7353,23878,1195171200
15179,4255,1213833600
6471,17076,1218153600
37199,6051,1193356800
4049,31759,1221523200
12641,5698,1187913600
14325,12926,1185235200
19306,28375,1216944000
11401,657,1205280000
26541,17057,1183939200
17791,14846,1207180800
1948,1421,1214352000
1710,3837,1223251200
6792,22455,1200009600
183,4928,1185753600
3305,11744,1170374400
1116,22483,1210636800
8552,2257,1216944000
15190,25300,1218585600
47007,33249,1222819200
40327,39631,1185494400
1357,6092,1170288000
22660,19258,1199404800
3724,3105,1216598400
22986,18245,1173657600
2602,869,1205798400
3763,35947,1210809600
28900,32905,1220572800
17788,33073,1175817600
9211,37054,1178064000
22946,12609,1179792000
15138,40057,1219708800
8622,43177,1216252800
9655,16451,1206057600
18500,17641,1201132800
16848,16849,1215388800
45333,40659,1206316800
27206,10825,1186963200
3139,3140,1222646400
9199,9200,1199923200
33570,508,1188864000
17842,10140,1185148800
39805,8565,1210723200
23998,22217,1222041600
4676,4677,1217894400
27826,26361,1185494400
28307,10932,1183075200
21150,19656,1211932800
27434,21489,1210723200
24509,18520,1215734400
25646,13613,1200528000
9563,33274,1203465600
5106,21802,1174003200
16150,16151,1186099200
7146,11579,1216771200
5979,527,1193356800
2800,4103,1212105600
10583,10868,1221177600
3678,953,1194393600
20047,5090,1207612800
45816,17994,1202428800
7531,18960,1173916800
9549,7413,1208476800
4649,1204,1172620800
1892,1893,1176681600
13164,7064,1216252800
35350,987,1191974400
37010,15813,1221091200
35043,6245,1201219200
8986,36923,1211932800
1886,14395,1208995200
31166,21670,1177632000
46656,15655,1185840000
14538,5027,1224028800
32479,993,1204588800
11175,15362,1217289600
21957,8527,1173139200
12601,7490,1187049600
1138,44344,1190160000
40955,32905,1220572800
14594,10458,1201651200
12071,25980,1194998400
19818,3276,1183334400
10696,29744,1192060800
37642,11618,1174867200
29884,5439,1172707200
7367,2513,1200528000
8268,33624,1176249600
46436,13848,1219708800
20917,766,1198627200
12856,24261,1202428800
35222,8859,1180051200
16813,25795,1216771200
1959,1751,1212624000
37220,10367,1199232000
46400,30243,1173657600
9919,27634,1178236800
11559,11560,1176854400
19007,19008,1195776000
6383,20771,1196985600
9755,5849,1205452800
34984,20327,1197331200
30197,20036,1221436800
3774,21489,1210723200
31237,8360,1179273600
30648,10517,1202256000
5392,36027,1217203200
38613,24202,1222041600
12933,13895,1172707200
7416,15913,1179705600
2335,38441,1198627200
14315,14316,1180483200
16663,1135,1218412800
38816,32855,1173139200
24389,1478,1220400000
11130,30502,1217980800
6550,23766,1183334400
22385,4140,1208217600
13091,6520,1212105600
2037,22853,1206576000
18127,20165,1193011200
12489,17577,1205280000
20788,2099,1207699200
11061,11062,1182297600
14631,2381,1194220800
1484,39659,1191283200
5702,267,1219276800
5389,20283,1207267200
30649,16929,1203465600
37611,25703,1174435200
11390,9533,1175472000
16620,27837,1200528000
22237,14899,1204588800
22255,36819,1192752000
30916,14978,1213228800
11232,5935,1185494400
2392,13888,1193184000
8366,5776,1175558400
36448,2964,1171324800
28323,3105,1216598400
12372,3241,1198800000
30715,5023,1221609600
18662,9373,1210896000
35293,3423,1220400000
24838,10307,1221696000
25383,21201,1187913600
2770,19093,1216598400
20213,3867,1209513600
9637,22210,1201564800
1049,11410,1177545600
45789,26177,1175126400
48146,48156,1221091200
6564,565,1199750400
29327,21072,1205193600
3876,10449,1197936000
19,27633,1215475200
9957,15997,1183680000
14505,13819,1212537600
3700,11472,1203033600
32217,5235,1212451200
12178,8013,1208476800
13810,3484,1187913600
8307,26287,1180656000
3948,25965,1186963200
33783,4005,1213228800
6991,6992,1206403200
13930,6179,1213142400
14428,2533,1201046400
32868,5355,1197417600
25739,12446,1210896000
20751,8601,1212019200
6178,16524,1216339200
6207,12579,1179446400
552,19983,1183680000
1625,18287,1199404800
63,10087,1199059200
8835,3567,1170892800
309,5821,1200441600
8993,12837,1196208000
16243,8109,1171929600
17482,11661,1194480000
1118,2186,1206662400
1285,9401,1199923200
40850,28344,1198454400
34955,4973,1170115200
932,30943,1188950400
17009,433,1198800000
7043,10641,1182816000
786,30520,1193788800
20201,17313,1185148800
32397,10619,1174435200
2764,26517,1187222400
30591,9718,1224028800
12686,1038,1196640000
12207,40684,1186358400
23683,14453,1172016000
22831,13106,1175817600
45288,10153,1216080000
12666,21746,1172534400
9565,6611,1211414400
10426,22601,1218672000
15069,6197,1216339200
1148,31406,1170374400
22704,15593,1186617600
21738,457,1184889600
19609,1875,1221696000
33793,7779,1202774400
6832,14316,1180483200
8343,29648,1218412800
4337,4338,1179705600
18539,4125,1222300800
22005,33424,1213228800
39571,26891,1218412800
1118,43211,1210723200
13365,8857,1216857600
14463,5158,1183680000
46691,13111,1210896000
18077,10361,1202342400
11493,18976,1205712000
3468,21005,1206921600
13188,14708,1179792000
8347,15700,1218499200
13164,2135,1219795200
2128,1463,1174348800
8431,30100,1211414400
33896,34062,1202860800
3868,9048,1197590400
11713,15864,1199232000
3317,16898,1179964800
3046,25360,1200355200
14833,16854,1213574400
29373,26099,1211932800
42727,14556,1175126400
9805,22790,1204675200
8062,939,1174521600
45510,37198,1224028800
6515,5573,1194998400
23623,26460,1197244800
34215,11416,1210291200
17066,22642,1203465600
37199,12950,1216857600
1568,15847,1208476800
994,18667,1176249600
6494,146,1213747200
6355,4906,1207008000
38432,38073,1211328000
10847,23367,1220918400
394,27908,1194998400
12886,12887,1210550400
43025,18480,1203984000
28940,1875,1221696000
4078,7121,1190332800
7734,11257,1219968000
17366,17367,1185494400
1992,349,1201046400
5392,1080,1211414400
14000,2366,1182729600
22054,21057,1179792000
22042,6479,1214784000
35320,8501,1196121600
8443,4599,1202947200
18560,989,1213142400
4254,4311,1202256000
20329,11338,1216339200
17143,14681,1220572800
1623,30998,1207094400
1233,18837,1185494400
5091,21202,1172620800
32034,8182,1209600000
926,16178,1207612800
20440,33239,1219276800
27288,11894,1198108800
19485,11219,1173312000
1441,12246,1184025600
7314,21316,1187740800
6230,39534,1194912000
32930,4679,1176768000
5171,15597,1200009600
16317,7950,1211241600
11423,4910,1219190400
20172,20173,1179100800
11310,9641,1224115200
19048,20150,1201046400
759,27884,1208217600
11639,6797,1173744000
458,5090,1207612800
44941,7435,1211155200
46563,28731,1170633600
226,227,1193788800
14631,14632,1176076800
1671,22714,1187654400
3059,25438,1176422400
662,934,1196294400
3326,14882,1219881600
33984,5959,1221523200
36816,18771,1184112000
30582,3970,1180483200
662,24247,1198800000
5703,20411,1219881600
5818,19891,1196208000
1515,12067,1223044995
10556,11468,1191283200
1195,34685,1185321600
4697,10716,1213056000
9192,12921,1216080000
23037,17267,1170892800
16517,17953,1210809600
23262,17921,1178841600
14136,41084,1173225600
3776,15457,1178582400
2534,26636,1189382400
1777,4032,1215648000
25675,945,1177632000
6097,798,1201651200
1525,982,1203984000
513,2314,1209513600
37464,17781,1218585600
13104,2995,1219968000
51,8472,1198627200
139,37528,1215993600
9629,6997,1198454400
11394,5312,1193356800
1604,12975,1174521600
15759,17667,1181779200
20415,18359,1210550400
14304,18396,1200960000
720,13747,1214870400
44477,46456,1201564800
7698,4571,1170115200
18458,7794,1200528000
6583,4493,1219622400
963,5224,1204588800
9825,24219,1174003200
5142,4369,1207008000
15397,11152,1199404800
25016,10121,1212019200
11440,39566,1169596800
22246,2629,1208390400
42460,3943,1202774400
720,21701,1220313600
31728,19104,1172534400
2327,14527,1195171200
5767,7341,1177632000
18390,24807,1196121600
2285,40553,1223942400
5827,39763,1193356800
47165,11102,1182729600
11484,7177,1205971200
25058,31641,1208822400
47368,26449,1204761600
5524,12758,1205971200
3008,24778,1210291200
786,9661,1210636800
1964,11832,1197936000
40540,11987,1213056000
14958,1871,1205884800
5302,10027,1217462400
12952,29396,1215475200
17729,29827,1188950400
309,8875,1212537600
6230,38077,1190937600
22419,5126,1209600000
11198,11199,1185235200
21560,3414,1198454400
5035,9737,1224201600
24738,13404,1191283200
34864,162,1189555200
4719,16761,1185840000
41554,7976,1212710400
11465,29829,1208476800
11498,8867,1188259200
23405,11472,1203033600
13757,166,1205280000
14667,20932,1176422400
573,7536,1206576000
21435,25360,1200355200
6970,6971,1207612800
22824,11068,1209081600
5454,1575,1179187200
6665,18059,1196380800
1239,1240,1192665600
11829,1080,1211414400
13465,5583,1209427200
759,5640,1182816000
493,30909,1175212800
7630,24730,1207180800
932,28550,1193184000
1621,25363,1179705600
12085,8890,1180656000
1955,871,1210636800
3641,6197,1216339200
5927,17576,1208908800
15658,8876,1180483200
613,3223,1215475200
41539,563,1220918400
854,5811,1193097600
5729,3160,1170374400
18460,17451,1177459200
26373,21730,1205107200
1031,10915,1172448000
5751,1174,1215475200
26886,4613,1177545600
2657,6350,1180396800
29804,19018,1203465600
2010,8434,1198108800
26528,41590,1170892800
12911,11598,1216166400
9329,1244,1206576000
7333,965,1177632000
7605,18991,1191542400
390,1064,1194480000
34340,11928,1176076800
10753,26972,1177891200
21362,598,1195776000
25380,24664,1204156800
28464,13283,1199232000
1728,7611,1213747200
38478,12557,1213315200
5143,2257,1216944000
2534,1931,1207267200
16714,21806,1223510400
44937,34154,1208217600
42455,8546,1203465600
1154,445,1176854400
43529,1533,1214870400
2179,12637,1200528000
7434,2338,1211932800
23876,25361,1196121600
13810,42941,1198195200
15125,15126,1204761600
13764,19238,1204156800
24045,4603,1198713600
10820,8409,1215475200
9231,3200,1214524800
8381,23970,1222041600
36321,25065,1219708800
5938,30138,1172793600
41677,40674,1180051200
3485,3914,1224028800
3804,10337,1179446400
23274,23275,1200528000
32323,7167,1222128000
26342,17620,1175126400
43163,32029,1198195200
2302,10856,1210809600
39235,13951,1224028800
2512,30192,1199750400
35933,12753,1195776000
26459,8425,1193875200
32891,4855,1176940800
4372,2945,1213660800
16090,1792,1213056000
20158,14349,1222732800
34073,36387,1182988800
12920,14674,1215043200
8443,22146,1183593600
19252,12232,1196985600
21778,18612,1223251200
964,25139,1192579200
23391,31733,1173657600
20256,25725,1170115200
23230,10486,1191888000
1566,36263,1200614400
2132,34047,1222387200
24983,43287,1223942400
2392,33996,1183334400
34543,26168,1207180800
9686,15309,1206489600
12688,5114,1181174400
9299,3765,1188432000
42470,17826,1186444800
19123,24366,1199318400
1671,34362,1194912000
9102,17862,1222992000
5552,13040,1170201600
700,701,1210291200
34980,41264,1175126400
34218,1102,1197331200
16555,6555,1211414400
29377,1913,1201132800
35176,7253,1204588800
3059,5886,1199923200
17104,15820,1185235200
38189,12895,1195603200
9851,17679,1213747200
2518,20480,1186012800
4071,18541,1193702400
16439,7171,1197849600
493,32961,1181865600
10588,805,1207526400
230,43508,1210809600
8143,20057,1179878400
10867,3462,1211328000
8792,11398,1176768000
15388,2229,1208304000
430,9038,1211846400
15169,13002,1177372800
32127,9163,1183075200
29832,35637,1213315200
6292,2545,1177372800
45351,385,1176336000
16212,16213,1205193600
660,14849,1207094400
44961,35782,1176854400
10181,4227,1217980800
36631,2221,1203638400
11332,11333,1210032000
8455,9478,1214265600
35690,19077,1208736000
2703,2704,1204675200
8003,669,1221177600
29627,39164,1181606400
6413,5337,1208736000
5374,10006,1196208000
4448,40019,1199750400
724,5950,1211155200
5300,17020,1207180800
19393,5711,1185148800
9151,7110,1196121600
40657,26770,1192406400
39277,39278,1205107200
1247,13781,1193011200
18808,13404,1191283200
1049,11647,1216252800
12607,13283,1199232000
7720,16099,1202169600
10326,26108,1216252800
3633,15700,1218499200
30682,30683,1210809600
7605,8861,1211932800
23499,993,1204588800
99,13928,1180915200
4747,23836,1177286400
4576,18218,1211328000
36910,5373,1191974400
8894,8895,1181779200
18357,21350,1177459200
13672,3276,1183334400
1357,13817,1202169600
11394,11395,1194393600
18358,37437,1186704000
3078,33503,1179187200
4163,13800,1186617600
42588,4866,1222041600
40558,1271,1214956800
6489,12945,1218672000
20820,5185,1210550400
13889,5084,1221177600
2670,24961,1173139200
12154,22892,1174348800
29884,8246,1173398400
1003,32002,1199318400
2134,13328,1222992000
29108,19653,1180051200
32675,19021,1170806400
42094,7525,1194307200
22672,2577,1222041600
